merchant;scraping_date;city_name;hotel_name;star;Starting_period;Ending_period;Camera;Price 1;Price 2;Price 3;Price 4;Price 5;currency
trivago;2020-05-25;ABETONE;Appartamento Serena;;10/08/2020;15/08/2020;camere familiari;124;124;124;;;eur
trivago;2020-05-25;ABETONE;Alla Curva Del Pagliai;;10/08/2020;15/08/2020;camere familiari;126;126;;;;eur
trivago;2020-05-25;ABETONE;Bucaneve;;10/08/2020;15/08/2020;camere familiari;127;127;127;;;eur
trivago;2020-05-25;ABETONE;Val Di Luce - Interno 19;;10/08/2020;15/08/2020;camere familiari;148;148;148;;;eur
trivago;2020-05-25;ABETONE;Villa Micheletti;;10/08/2020;15/08/2020;camere familiari;150;150;150;;;eur
trivago;2020-05-25;ABETONE;Val Di Luce Foemina Rb;;10/08/2020;15/08/2020;camere familiari;156;156;156;;;eur
trivago;2020-05-25;ABETONE;Appartamenti Boscolungo;;10/08/2020;15/08/2020;camere familiari;162;162;162;;;eur
trivago;2020-05-25;ABETONE;Locanda Farinati;;10/08/2020;15/08/2020;camere familiari;145;165;165;165;145;eur
trivago;2020-05-25;ABETONE;Hotel Abetone e Piramidi;4;10/08/2020;15/08/2020;camere familiari;183;183;183;;;eur
trivago;2020-05-25;BARDONECCHIA;Baite 10-11;;10/08/2020;15/08/2020;camere familiari;110;110;;;;eur
trivago;2020-05-25;BARDONECCHIA;Hotel Jafferau;4;10/08/2020;15/08/2020;camere familiari;122;122;135;;;eur
trivago;2020-05-25;BARDONECCHIA;Cianfuran;3;10/08/2020;15/08/2020;camere familiari;133;133;;;;eur
trivago;2020-05-25;BARDONECCHIA;Chalet Della Guida;;10/08/2020;15/08/2020;camere familiari;134;134;144;144;134;eur
trivago;2020-05-25;BARDONECCHIA;Bianca;1;10/08/2020;15/08/2020;camere familiari;134;134;134;134;134;eur
trivago;2020-05-25;BARDONECCHIA;Bardonecchia Sci E Relax;;10/08/2020;15/08/2020;camere familiari;234;234;234;;;eur
trivago;2020-05-25;CORTINA D?AMPEZZO;Grand Hotel Savoia;5;10/08/2020;15/08/2020;camere familiari;900;900;900;900;892;eur
trivago;2020-05-25;CORTINA D?AMPEZZO;Miramonti Majestic Grand;5;10/08/2020;15/08/2020;camere familiari;919;919;919;1.126;919;eur
trivago;2020-05-25;CORTINA D?AMPEZZO;Rosapetra;5;10/08/2020;15/08/2020;camere familiari;1.433;1.904;1.904;1.904;1.433;eur
trivago;2020-05-25;CORTINA D?AMPEZZO;Villa Sogno;;10/08/2020;15/08/2020;camere familiari;96;96;106;;;eur
trivago;2020-05-25;CORTINA D?AMPEZZO;Hotel Alaska;4;10/08/2020;15/08/2020;camere familiari;235;235;347;347;235;eur
trivago;2020-05-25;CORTINA D?AMPEZZO;Hotel Serena Cortina;3;10/08/2020;15/08/2020;camere familiari;278;278;278;355;;eur
trivago;2020-05-25;CORTINA D?AMPEZZO;Hotel Royal;3;10/08/2020;15/08/2020;camere familiari;372;372;372;462;;eur
trivago;2020-05-25;CORTINA D?AMPEZZO;Boutique Villa Blu Cortina;4;10/08/2020;15/08/2020;camere familiari;404;404;425;425;404;eur
trivago;2020-05-25;CORTINA D?AMPEZZO;Casa Marmorata;;10/08/2020;15/08/2020;camere familiari;408;408;;;;eur
trivago;2020-05-25;CORTINA D?AMPEZZO;Savoia Palace;4;10/08/2020;15/08/2020;camere familiari;440;440;507;;;eur
trivago;2020-05-25;CORTINA D?AMPEZZO;Overlooking The Dolomite;;10/08/2020;15/08/2020;camere familiari;453;453;;;;eur
trivago;2020-05-25;CORTINA D?AMPEZZO;Meublé Piccolo Pocol;;10/08/2020;15/08/2020;camere familiari;492;492;526;526;492;eur
trivago;2020-05-25;CORTINA D?AMPEZZO;Attico Castello;;10/08/2020;15/08/2020;camere familiari;508;508;;;;eur
trivago;2020-05-25;CORTINA D?AMPEZZO;Hotel Mirage;4;10/08/2020;15/08/2020;camere familiari;513;513;513;513;;eur
trivago;2020-05-25;CORTINA D?AMPEZZO;Hotel Capannina;3;10/08/2020;15/08/2020;camere familiari;549;552;575;593;549;eur
trivago;2020-05-25;CORTINA D?AMPEZZO;Lajadira Hotel & Spa;4;10/08/2020;15/08/2020;camere familiari;582;582;902;902;582;eur
trivago;2020-05-25;CORTINA D?AMPEZZO;Parc Victoria;4;10/08/2020;15/08/2020;camere familiari;674;674;674;674;674;eur
trivago;2020-05-25;CORTINA D?AMPEZZO;Casa Majon;;10/08/2020;15/08/2020;camere familiari;708;708;;;;eur
trivago;2020-05-25;CORTINA D?AMPEZZO;Partel Loudge;;10/08/2020;15/08/2020;camere familiari;708;708;;;;eur
trivago;2020-05-25;CORTINA D?AMPEZZO;Hotel Faloria Mountain Spa Resort;4;10/08/2020;15/08/2020;camere familiari;711;711;781;788;711;eur
trivago;2020-05-25;CORTINA D?AMPEZZO;Hotel Cortina;4;10/08/2020;15/08/2020;camere familiari;778;778;778;778;;eur
trivago;2020-05-25;CORTINA D?AMPEZZO;Aquila;3;10/08/2020;15/08/2020;camere familiari;792;792;857;857;792;eur
trivago;2020-05-25;CORTINA D?AMPEZZO;Hotel Bellevue Suites & Spa;4;10/08/2020;15/08/2020;camere familiari;716;803;716;716;716;eur
trivago;2020-05-25;CORTINA D?AMPEZZO;Sport Hotel Cortina;3;10/08/2020;15/08/2020;camere familiari;852;852;852;852;852;eur
trivago;2020-05-25;CORTINA D?AMPEZZO;Ambra;4;10/08/2020;15/08/2020;camere familiari;807;854;807;;;eur
trivago;2020-05-25;CORVARA IN BADIA;Hotel Sassongher;5;10/08/2020;15/08/2020;camere familiari;634;634;634;900;871;eur
trivago;2020-05-25;CORVARA IN BADIA;Residence Salvan;3;10/08/2020;15/08/2020;camere familiari;206;206;;;;eur
trivago;2020-05-25;PESCASSEROLI;Cocoon;3;10/08/2020;15/08/2020;camere familiari;118;118;243;243;118;eur
trivago;2020-05-25;PESCASSEROLI;Orso Bianco;3;10/08/2020;15/08/2020;camere familiari;136;136;143;157;136;eur
trivago;2020-05-25;PESCASSEROLI;Villa dei Pini;;10/08/2020;15/08/2020;camere familiari;169;169;169;169;169;eur
trivago;2020-05-25;PESCASSEROLI;Paradiso;3;10/08/2020;15/08/2020;camere familiari;174;174;174;;;eur
trivago;2020-05-25;PESCASSEROLI;Alle Vecchie Arcate;3;10/08/2020;15/08/2020;camere familiari;205;205;205;205;205;eur
trivago;2020-05-25;PESCASSEROLI;Hotel Pinguino;3;10/08/2020;15/08/2020;camere familiari;248;248;248;269;;eur
trivago;2020-05-25;PESCASSEROLI;Residence Club Primula;4;10/08/2020;15/08/2020;camere familiari;266;266;266;266;266;eur
trivago;2020-05-25;PESCASSEROLI;Grand del Parco;3;10/08/2020;15/08/2020;camere familiari;280;281;296;297;280;eur
trivago;2020-05-25;ABANO TERME;Hotel President Terme;5;10/08/2020;15/08/2020;camere familiari;339;389;339;339;339;eur
trivago;2020-05-25;ABANO TERME;Agriturismo Monteortone;;10/08/2020;15/08/2020;camere familiari;96;96;96;96;96;eur
trivago;2020-05-25;ABANO TERME;La Fonte Appartamenti;;10/08/2020;15/08/2020;camere familiari;101;101;;;;eur
trivago;2020-05-25;ABANO TERME;Casa Nespolo Abano Terme;;10/08/2020;15/08/2020;camere familiari;114;114;;;;eur
trivago;2020-05-25;ABANO TERME;Agriturismo Corte Dacqua;;10/08/2020;15/08/2020;camere familiari;137;170;170;;;eur
trivago;2020-05-25;ABANO TERME;Savoia Thermæ & Spa;4;10/08/2020;15/08/2020;camere familiari;283;283;314;314;283;eur
trivago;2020-05-25;ACIREALE;Minicurcu;;10/08/2020;15/08/2020;camere familiari;71;74;71;;;eur
trivago;2020-05-25;ACIREALE;sciddicu rooms;;10/08/2020;15/08/2020;camere familiari;74;74;74;;;eur
trivago;2020-05-25;ACIREALE;House Bellavista;;10/08/2020;15/08/2020;camere familiari;75;75;75;;;eur
trivago;2020-05-25;ACIREALE;La Corte Di Aci (casa Aci);;10/08/2020;15/08/2020;camere familiari;76;76;76;;;eur
trivago;2020-05-25;ACIREALE;Casa Sicilia Acireale;;10/08/2020;15/08/2020;camere familiari;76;76;76;;;eur
trivago;2020-05-25;ACIREALE;Al Borgo Marinaro;;10/08/2020;15/08/2020;camere familiari;78;78;;;;eur
trivago;2020-05-25;ACIREALE;Casa delle Aci;;10/08/2020;15/08/2020;camere familiari;76;80;76;;;eur
trivago;2020-05-25;ACIREALE;Del Sol House;;10/08/2020;15/08/2020;camere familiari;80;80;;;;eur
trivago;2020-05-25;ACIREALE;Villa Corallo Dell'Etna;;10/08/2020;15/08/2020;camere familiari;86;86;86;86;86;eur
trivago;2020-05-25;ACIREALE;Casa Vacanze Dante;;10/08/2020;15/08/2020;camere familiari;86;86;86;;;eur
trivago;2020-05-25;ACIREALE;Baia Pozzillo;;10/08/2020;15/08/2020;camere familiari;86;86;86;;;eur
trivago;2020-05-25;ACIREALE;Casaluna Santa Tecla Mare;;10/08/2020;15/08/2020;camere familiari;86;86;86;;;eur
trivago;2020-05-25;ACIREALE;Appartampeppe;;10/08/2020;15/08/2020;camere familiari;88;88;88;;;eur
trivago;2020-05-25;ACIREALE;Chalet In The Woods Nestled In The Oak Forest In Monterosso Etneo.;;10/08/2020;15/08/2020;camere familiari;89;89;94;;;eur
trivago;2020-05-25;ACIREALE;La Maison Blanche;;10/08/2020;15/08/2020;camere familiari;93;93;93;;;eur
trivago;2020-05-25;ACIREALE;Il Rifugio Di Maria;;10/08/2020;15/08/2020;camere familiari;93;93;93;;;eur
trivago;2020-05-25;ACIREALE;The House Of Carlotta And Giorgia;;10/08/2020;15/08/2020;camere familiari;93;93;;;;eur
trivago;2020-05-25;ACIREALE;San Sebastiano Holidays;;10/08/2020;15/08/2020;camere familiari;94;94;123;123;94;eur
trivago;2020-05-25;ACIREALE;La Via Del Mare - Acireale Centro Storico;;10/08/2020;15/08/2020;camere familiari;95;95;95;;;eur
trivago;2020-05-25;ACIREALE;Maranino;;10/08/2020;15/08/2020;camere familiari;96;96;96;;;eur
trivago;2020-05-25;ACIREALE;Apartment Via Torrisi;;10/08/2020;15/08/2020;camere familiari;96;96;;;;eur
trivago;2020-05-25;ACIREALE;Raciti Palace;;10/08/2020;15/08/2020;camere familiari;106;106;106;;;eur
trivago;2020-05-25;BORMIO;Voglia Di Veglia;;10/08/2020;15/08/2020;camere familiari;140;140;140;;;eur
trivago;2020-05-25;BORMIO;Italianway - San Giovanni 13/a;;10/08/2020;15/08/2020;camere familiari;198;198;244;;;eur
trivago;2020-05-25;BORMIO;Residenza Sertorelli;;10/08/2020;15/08/2020;camere familiari;208;208;;;;eur
trivago;2020-05-25;BORMIO;Villa Rina;3;10/08/2020;15/08/2020;camere familiari;210;210;246;246;246;eur
trivago;2020-05-25;BORMIO;Rifugio Garibaldi;;10/08/2020;15/08/2020;camere familiari;222;222;222;;;eur
trivago;2020-05-25;BORMIO;Baita Clementi;4;10/08/2020;15/08/2020;camere familiari;244;244;244;244;244;eur
trivago;2020-05-25;BORMIO;Ostello Alpino;;10/08/2020;15/08/2020;camere familiari;261;262;261;261;261;eur
trivago;2020-05-25;BORMIO;Baita Fanti Ski & Bike;3;10/08/2020;15/08/2020;camere familiari;275;275;275;;;eur
trivago;2020-05-25;BORMIO;Residence Cristallo;;10/08/2020;15/08/2020;camere familiari;281;283;281;281;281;eur
trivago;2020-05-25;BORMIO;Miramonti Park;4;10/08/2020;15/08/2020;camere familiari;294;296;294;294;294;eur
trivago;2020-05-25;BORMIO;Olimpia;;10/08/2020;15/08/2020;camere familiari;305;305;320;320;305;eur
trivago;2020-05-25;BORMIO;Hotel Sant Anton;4;10/08/2020;15/08/2020;camere familiari;294;314;294;294;294;eur
trivago;2020-05-25;BORMIO;Vallecetta;3;10/08/2020;15/08/2020;camere familiari;319;320;319;;;eur
trivago;2020-05-25;BORMIO;Hotel Funivia;3;10/08/2020;15/08/2020;camere familiari;333;364;333;406;;eur
trivago;2020-05-25;BORMIO;Agriturismo Rini;;10/08/2020;15/08/2020;camere familiari;404;465;404;;;eur
trivago;2020-05-25;BORMIO;Best House;;10/08/2020;15/08/2020;camere familiari;184;466;;;;eur
trivago;2020-05-25;BORMIO;Pista Stelvio Loft Lumiere;;10/08/2020;15/08/2020;camere familiari;466;466;466;;;eur
trivago;2020-05-25;BORMIO;Hotel Palace;4;10/08/2020;15/08/2020;camere familiari;478;478;478;587;;eur
trivago;2020-05-25;BORMIO;Italianway - San Pietro 8;;10/08/2020;15/08/2020;camere familiari;480;480;593;;;eur
trivago;2020-05-25;MONTECATINI ;Grand Hotel & La Pace;5;10/08/2020;15/08/2020;camere familiari;327;327;327;;;eur
trivago;2020-05-25;MONTECATINI ;Hotel Montecatini Palace;5;10/08/2020;15/08/2020;camere familiari;340;375;340;340;340;eur
trivago;2020-05-25;MONTECATINI ;Grand Hotel Bellavista Palace;5;10/08/2020;15/08/2020;camere familiari;322;376;322;322;322;eur
trivago;2020-05-25;MONTECATINI ;Holiday Matteotti;;10/08/2020;15/08/2020;camere familiari;44;44;44;54;;eur
trivago;2020-05-25;MONTECATINI ;Hotel Florida;3;10/08/2020;15/08/2020;camere familiari;48;48;48;48;48;eur
trivago;2020-05-25;MONTECATINI ;Montecatini Suites;;10/08/2020;15/08/2020;camere familiari;53;53;56;;;eur
trivago;2020-05-25;MONTECATINI ;Hotel Resort Montecatini;3;10/08/2020;15/08/2020;camere familiari;54;54;54;;;eur
trivago;2020-05-25;MONTECATINI ;Casa Lella;;10/08/2020;15/08/2020;camere familiari;60;60;60;;;eur
trivago;2020-05-25;MONTECATINI ;Dalla Bibi;;10/08/2020;15/08/2020;camere familiari;65;65;65;;;eur
trivago;2020-05-25;MONTECATINI ;Hotel Tonfoni;3;10/08/2020;15/08/2020;camere familiari;55;68;74;74;68;eur
trivago;2020-05-25;MONTECATINI ;Hotel Conchiglia;2;10/08/2020;15/08/2020;camere familiari;68;68;68;73;73;eur
trivago;2020-05-25;MONTECATINI ;Giovanna;3;10/08/2020;15/08/2020;camere familiari;69;69;69;69;69;eur
trivago;2020-05-25;MONTECATINI ;Prati;3;10/08/2020;15/08/2020;camere familiari;69;69;69;69;69;eur
trivago;2020-05-25;MONTECATINI ;Marina;3;10/08/2020;15/08/2020;camere familiari;74;74;74;;;eur
trivago;2020-05-25;MONTECATINI ;Delizia Genovese;3;10/08/2020;15/08/2020;camere familiari;74;74;74;74;74;eur
trivago;2020-05-25;MONTECATINI ;Il Gallo - Apartment With Panoramic Terrace;;10/08/2020;15/08/2020;camere familiari;75;75;75;;;eur
trivago;2020-05-25;MONTECATINI ;Appartamento A Villa Tosca;;10/08/2020;15/08/2020;camere familiari;75;75;75;;;eur
trivago;2020-05-25;MONTECATINI ;B&B Casa Fedora;;10/08/2020;15/08/2020;camere familiari;76;76;76;76;76;eur
trivago;2020-05-25;MONTECATINI ;Hotel Montebello;3;10/08/2020;15/08/2020;camere familiari;77;77;89;89;77;eur
trivago;2020-05-25;MONTECATINI ;Salus;3;10/08/2020;15/08/2020;camere familiari;51;77;51;65;65;eur
trivago;2020-05-25;MONTECATINI ;Venezia;3;10/08/2020;15/08/2020;camere familiari;78;78;78;78;78;eur
trivago;2020-05-25;MONTECATINI ;La Pia;3;10/08/2020;15/08/2020;camere familiari;78;78;78;78;78;eur
trivago;2020-05-25;MONTECATINI ;Casa Jessica;;10/08/2020;15/08/2020;camere familiari;78;78;110;;;eur
trivago;2020-05-25;MONTECATINI ;Ambrogini;2;10/08/2020;15/08/2020;camere familiari;73;78;73;73;73;eur
trivago;2020-05-25;MONTECATINI ;Giglio;3;10/08/2020;15/08/2020;camere familiari;79;79;84;84;79;eur
trivago;2020-05-25;SALSOMAGGIORE ;Residence Diamante;;10/08/2020;15/08/2020;camere familiari;79;81;79;;;eur
trivago;2020-05-25;SALSOMAGGIORE ;Ricordo Du Parc;3;10/08/2020;15/08/2020;camere familiari;85;85;91;112;106;eur
trivago;2020-05-25;SALSOMAGGIORE ;Albergo Esperia;;10/08/2020;15/08/2020;camere familiari;86;86;86;101;101;eur
trivago;2020-05-25;SALSOMAGGIORE ;Elite;3;10/08/2020;15/08/2020;camere familiari;95;95;95;95;95;eur
trivago;2020-05-25;SALSOMAGGIORE ;Bruna;;10/08/2020;15/08/2020;camere familiari;97;97;97;;;eur
trivago;2020-05-25;SALSOMAGGIORE ;Boomerang Tabiano;3;10/08/2020;15/08/2020;camere familiari;105;105;115;115;115;eur
trivago;2020-05-25;SALSOMAGGIORE ;Hotel Garden Ristorante;3;10/08/2020;15/08/2020;camere familiari;108;112;119;119;115;eur
trivago;2020-05-25;SALSOMAGGIORE ;Hotel Rossini;3;10/08/2020;15/08/2020;camere familiari;114;114;114;;;eur
trivago;2020-05-25;SALSOMAGGIORE ;Querce;3;10/08/2020;15/08/2020;camere familiari;118;118;118;118;118;eur
trivago;2020-05-25;SALSOMAGGIORE ;Hotel Ducale;3;10/08/2020;15/08/2020;camere familiari;129;141;129;129;129;eur
trivago;2020-05-25;SALSOMAGGIORE ;Hotel Pandos;4;10/08/2020;15/08/2020;camere familiari;153;153;170;170;153;eur
trivago;2020-05-25;SALSOMAGGIORE ;Plaza;3;10/08/2020;15/08/2020;camere familiari;154;154;154;154;154;eur
trivago;2020-05-25;SALSOMAGGIORE ;Azzurra;;10/08/2020;15/08/2020;camere familiari;204;204;204;;;eur
